Created on,Last change,Name (in database),Code,Internal remark,External remark,Measuring unit,In webshop,Surface item,Short description webshop,Long description webshop,Webshop SEO title,Webshop SEO keyword,Webshop SEO description,Webshop featured product,Rental-/Sales price,Margin price,Critical stock,Type of equipment,Rental/sales,Stock calculation method,Display in planner,Archived,List price,Transport volume,Height,Width,Length,Weight,Empty weight,Power,Current,Default equipment group,The equipment can have content,Physical/Virtual,Content editable in project,Restrict actual content,Price incl. VAT,VAT rate,Has accessories,Number of images,Tags,Current quantity excl. reserved for combinations,Current quantity,Quantity reserved for combinations,Location in default stock location,Total stock per stock location [Fabriek],Location in warehouse per stock location [Fabriek],ID,Created by (Created by),Folder (Folder),Factor group (Factor group),Discount group (Discount group),VAT class (VAT class),Main image (Main image),Ledger - credit (Ledger - credit),Ledger - debit (Ledger - debit),Created on (Serial number),Last change (Serial number),Display name (Serial number),Manufacturer serial number (Serial number),Date of purchase (Serial number),Active (Serial number),Remark (Serial number),Internal reference (Serial number),Guarantee date (Serial number),Replacement date (Serial number),Current book value (Serial number),Tags (Serial number),Seal (Serial number),Actual content from (Serial number),Combination structure (Serial number),ID (Serial number),"Created by (Serial number, Created by)","Equipment (Serial number, Equipment)","Supplier (Serial number, Supplier)","Assigned to (Serial number, Assigned to)","Managed by (Serial number, Managed by)","Main image (Serial number, Main image)","On subproject (Serial number, On subproject)","Lost (Serial number, Lost)","In repair (Serial number, In repair)"
45488.945243056,46094.193726852,Clay Paky Alpha Beam Twin Flightcase 015,550,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.4725,75,60,105,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,767,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,204,204,45309,1,,,,,0,,0,,,265,Ruben Dielkens,Clay Paky Alpha Beam Twin Flightcase 015,,,,,,,
45488.945243056,46094.193726852,Clay Paky Alpha Beam Twin Flightcase 016,551,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.4725,75,60,105,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,768,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,205,205,45309,1,,,,,0,,0,,,266,Ruben Dielkens,Clay Paky Alpha Beam Twin Flightcase 016,,,,,,,
45488.945243056,46094.193726852,Clay Paky Alpha Beam Twin Flightcase 017,552,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.4725,75,60,105,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,769,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,206,206,45309,1,,,,,0,,0,,,267,Ruben Dielkens,Clay Paky Alpha Beam Twin Flightcase 017,,,,,,,
45488.945243056,46094.193726852,Clay Paky Alpha Beam Twin Flightcase 018,553,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.4725,75,60,105,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,770,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,207,207,45309,1,,,,,0,,0,,,268,Ruben Dielkens,Clay Paky Alpha Beam Twin Flightcase 018,,,,,,,
45488.945243056,46094.193726852,Digico SD10 Flightcase 001,554,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.459,85,30,180,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,771,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,149,149,45309,1,,,,,0,,0,,,210,Ruben Dielkens,Digico SD10 Flightcase 001,,,,,,,
45488.945243056,46094.193726852,Digico SD10 Flightcase 002,555,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.459,85,30,180,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,772,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,150,150,45309,1,,,,,0,,0,,,211,Ruben Dielkens,Digico SD10 Flightcase 002,,,,,,,
45488.945243056,46094.193726852,Digico SD10 Flightcase 003,556,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.459,85,30,180,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,773,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,151,151,45309,1,,,,,0,,0,,,212,Ruben Dielkens,Digico SD10 Flightcase 003,,,,,,,
45488.945243056,46094.193726852,Digico SD10 Flightcase 004,557,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.459,85,30,180,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,774,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,152,152,45309,1,,,,,0,,0,,,213,Ruben Dielkens,Digico SD10 Flightcase 004,,,,,,,
45488.945243056,46094.193726852,Digico SD10 Flightcase 005,558,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.459,85,30,180,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,775,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,153,153,45309,1,,,,,0,,0,,,214,Ruben Dielkens,Digico SD10 Flightcase 005,,,,,,,
45488.945243056,46094.193726852,Digico SD8 Flighcase 001,559,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.3825,85,30,150,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,776,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,142,142,45309,1,,,,,0,,0,,,203,Ruben Dielkens,Digico SD8 Flighcase 001,,,,,,,
45488.945243056,46094.193726852,Digico SD8 Flighcase 002,560,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.3825,85,30,150,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,777,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,143,143,45309,1,,,,,0,,0,,,204,Ruben Dielkens,Digico SD8 Flighcase 002,,,,,,,
45488.945243056,46094.193726852,Digico SD8 Flighcase 003,561,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.3825,85,30,150,34,34,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,778,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,144,144,45309,1,,,,,0,,0,,,205,Ruben Dielkens,Digico SD8 Flighcase 003,,,,,,,
45488.945243056,46094.193726852,DJ Kit Flightcase 001,562,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.158652,24,117,56.5,7,7,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,779,,,Voorbeeld Staffelgroep,,Hoog tarief,DJ Kit Flightcase.jpeg,Verhuur,Verhuur (debet),45309.533125,45736.970891204,1,1,45309,1,,,,,0,,0,,,62,Ruben Dielkens,DJ Kit Flightcase 001,,,,,,,
45488.945243056,46094.193726852,DJ Kit Flightcase 002,563,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.158652,24,117,56.5,7,7,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,780,,,Voorbeeld Staffelgroep,,Hoog tarief,DJ Kit Flightcase.jpeg,Verhuur,Verhuur (debet),45309.533125,45736.970891204,2,2,45309,1,,,,,0,,0,,,63,Ruben Dielkens,DJ Kit Flightcase 002,,,,,,,
45488.945243056,46094.193726852,DJ Kit Flightcase 003,564,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.158652,24,117,56.5,7,7,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,781,,,Voorbeeld Staffelgroep,,Hoog tarief,DJ Kit Flightcase.jpeg,Verhuur,Verhuur (debet),45309.533125,45736.970891204,3,3,45309,1,,,,,0,,0,,,64,Ruben Dielkens,DJ Kit Flightcase 003,,,,,,,
45488.945243056,46094.193726852,DJ Kit Flightcase 004,565,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.158652,24,117,56.5,7,7,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,782,,,Voorbeeld Staffelgroep,,Hoog tarief,DJ Kit Flightcase.jpeg,Verhuur,Verhuur (debet),45309.533125,45736.970891204,4,4,45309,1,,,,,0,,0,,,65,Ruben Dielkens,DJ Kit Flightcase 004,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 001,566,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,783,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,15,15,45309,1,,,,,0,,0,,,76,Ruben Dielkens,DJM900 Flightcase 001,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 002,567,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,784,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,16,16,45309,1,,,,,0,,0,,,77,Ruben Dielkens,DJM900 Flightcase 002,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 003,568,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,785,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,17,17,45309,1,,,,,0,,0,,,78,Ruben Dielkens,DJM900 Flightcase 003,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 004,569,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,786,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,18,18,45309,1,,,,,0,,0,,,79,Ruben Dielkens,DJM900 Flightcase 004,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 005,570,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,787,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,19,19,45309,1,,,,,0,,0,,,80,Ruben Dielkens,DJM900 Flightcase 005,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 006,571,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,788,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,20,20,45309,1,,,,,0,,0,,,81,Ruben Dielkens,DJM900 Flightcase 006,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 007,572,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,789,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,21,21,45309,1,,,,,0,,0,,,82,Ruben Dielkens,DJM900 Flightcase 007,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 008,573,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,790,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,22,22,45309,1,,,,,0,,0,,,83,Ruben Dielkens,DJM900 Flightcase 008,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 009,574,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,791,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,23,23,45309,1,,,,,0,,0,,,84,Ruben Dielkens,DJM900 Flightcase 009,,,,,,,
45488.945243056,46094.193726852,DJM900 Flightcase 010,575,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.048216,21,41,56,6,6,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,792,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,24,24,45309,1,,,,,0,,0,,,85,Ruben Dielkens,DJM900 Flightcase 010,,,,,,,
45488.945243056,46094.193726852,GrandMA2 Full size + Wing flightcase 001,576,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.336,30,70,160,48,48,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,793,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,168,168,45309,1,,,,,0,,0,,,229,Ruben Dielkens,GrandMA2 Full size + Wing flightcase 001,,,,,,,
45488.945243056,46094.193726852,GrandMA2 Full size + Wing flightcase 002,577,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.336,30,70,160,48,48,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,794,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,169,169,45309,1,,,,,0,,0,,,230,Ruben Dielkens,GrandMA2 Full size + Wing flightcase 002,,,,,,,
45488.945243056,46094.193726852,H30V L100 Dolly 001,578,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,1.071,170,60,105,5,5,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,795,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,278,278,45309,1,,,,,0,,0,,,339,Ruben Dielkens,H30V L100 Dolly 001,,,,,,,
45488.945243056,46094.193726852,H30V L100 Dolly 002,579,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,1.071,170,60,105,5,5,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,796,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,279,279,45309,1,,,,,0,,0,,,340,Ruben Dielkens,H30V L100 Dolly 002,,,,,,,
45488.945243056,46094.193726852,H30V L100 Dolly 003,580,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,1.071,170,60,105,5,5,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,797,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,280,280,45309,1,,,,,0,,0,,,341,Ruben Dielkens,H30V L100 Dolly 003,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 001,581,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,798,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,281,281,45309,1,,,,,0,,0,,,342,Ruben Dielkens,H30V L200 Dolly 001,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 002,582,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,799,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,282,282,45309,1,,,,,0,,0,,,343,Ruben Dielkens,H30V L200 Dolly 002,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 003,583,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,800,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,283,283,45309,1,,,,,0,,0,,,344,Ruben Dielkens,H30V L200 Dolly 003,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 004,584,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,801,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,284,284,45309,1,,,,,0,,0,,,345,Ruben Dielkens,H30V L200 Dolly 004,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 005,585,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,802,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,285,285,45309,1,,,,,0,,0,,,346,Ruben Dielkens,H30V L200 Dolly 005,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 006,586,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,803,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,286,286,45309,1,,,,,0,,0,,,347,Ruben Dielkens,H30V L200 Dolly 006,,,,,,,
45488.945243056,46094.193726852,H30V L200 Dolly 007,587,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,2.091,170,60,205,8,8,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,804,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,287,287,45309,1,,,,,0,,0,,,348,Ruben Dielkens,H30V L200 Dolly 007,,,,,,,
45488.945243056,46094.193726852,KM-21311 001,588,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,805,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,29,29,45309,1,,,,,0,,0,,,90,Ruben Dielkens,KM-21311 001,,,,,,,
45488.945243056,46094.193726852,KM-21311 002,589,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,806,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,30,30,45309,1,,,,,0,,0,,,91,Ruben Dielkens,KM-21311 002,,,,,,,
45488.945243056,46094.193726852,KM-21311 003,590,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,807,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,31,31,45309,1,,,,,0,,0,,,92,Ruben Dielkens,KM-21311 003,,,,,,,
45488.945243056,46094.193726852,KM-21311 004,591,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,808,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,32,32,45309,1,,,,,0,,0,,,93,Ruben Dielkens,KM-21311 004,,,,,,,
45488.945243056,46094.193726852,KM-21311 005,592,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,809,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,33,33,45309,1,,,,,0,,0,,,94,Ruben Dielkens,KM-21311 005,,,,,,,
45488.945243056,46094.193726852,KM-21311 006,593,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,810,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,34,34,45309,1,,,,,0,,0,,,95,Ruben Dielkens,KM-21311 006,,,,,,,
45488.945243056,46094.193726852,KM-21311 007,594,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,811,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,35,35,45309,1,,,,,0,,0,,,96,Ruben Dielkens,KM-21311 007,,,,,,,
45488.945243056,46094.193726852,KM-21311 008,595,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,812,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,36,36,45309,1,,,,,0,,0,,,97,Ruben Dielkens,KM-21311 008,,,,,,,
45488.945243056,46094.193726852,KM-21311 009,596,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,813,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,37,37,45309,1,,,,,0,,0,,,98,Ruben Dielkens,KM-21311 009,,,,,,,
45488.945243056,46094.193726852,KM-21311 010,597,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.075,25,120,25,1,1,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,814,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,38,38,45309,1,,,,,0,,0,,,99,Ruben Dielkens,KM-21311 010,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 001,598,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,815,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,63,63,45309,1,,,,,0,,0,,,124,Ruben Dielkens,L-Acosutics SB28 Cover 001,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 002,599,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,816,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,64,64,45309,1,,,,,0,,0,,,125,Ruben Dielkens,L-Acosutics SB28 Cover 002,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 003,600,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,817,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,65,65,45309,1,,,,,0,,0,,,126,Ruben Dielkens,L-Acosutics SB28 Cover 003,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 004,601,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,818,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,66,66,45309,1,,,,,0,,0,,,127,Ruben Dielkens,L-Acosutics SB28 Cover 004,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 005,602,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,819,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,67,67,45309,1,,,,,0,,0,,,128,Ruben Dielkens,L-Acosutics SB28 Cover 005,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 006,603,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,820,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,68,68,45309,1,,,,,0,,0,,,129,Ruben Dielkens,L-Acosutics SB28 Cover 006,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 007,604,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,821,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,69,69,45309,1,,,,,0,,0,,,130,Ruben Dielkens,L-Acosutics SB28 Cover 007,,,,,,,
